Name,Address,Postcode,City,Phone,Website
Dr. med. dent. Gottschlich Martin,"Oberdorfstrasse 35, 3053 Münchenbuchsee",3053,Münchenbuchsee,tel:+41318693111,https://www.local.ch/en/d/muenchenbuchsee/3053/dentist/dr-med-dent-gottschlich-martin-F0Zx2AaaLhYo8iQfxJN20w
Grieshaber Matthias C,"Bachstrasse 38, 8200 Schaffhausen",8200,Schaffhausen,tel:+41526247632,https://www.local.ch/en/d/schaffhausen/8200/ophthalmology/grieshaber-matthias-c-btdelzwAOlv_on4qmqz0Uw
Dr. med. Hasler Reto,"Zentralstrasse 55A, 5610 Wohlen AG",5610,AG,tel:+41566183070,https://www.local.ch/en/d/wohlen-ag/5610/otorhinolaryngology/dr-med-hasler-reto-ejO8zbezASLj9sCuJXKSoQ
Hautarztpraxis Arlesheim,"Neumattstrasse 4, 4144 Arlesheim",4144,Arlesheim,tel:+41617020770,https://www.local.ch/en/d/arlesheim/4144/dermatology-and-venereology/hautarztpraxis-arlesheim-1sasgiYHqpP792XWbYwhgQ
Dr. med. Hefner Juliane,"Jurastrasse 17, 4900 Langenthal",4900,Langenthal,tel:+41583350000,https://www.local.ch/en/d/langenthal/4900/eye-center/dr-med-hefner-juliane-Siaz356aNkr1EYJR6FVyMg
"HNO Praxis Strub, Dr. med. Esther Steveling","Theaterstrasse 4, 4051 Basel",4051,Basel,tel:+41618151177,https://www.local.ch/en/d/basel/4051/allergology-and-clinical-immunology/hno-praxis-strub-dr-med-esther-steveling-NjzCfHkFv4hIfjCL0XNtYQ
"HNO Praxis Strub, Dr. med. Kaspar Strub","Theaterstrasse 4, 4051 Basel",4051,Basel,tel:+41618151177,https://www.local.ch/en/d/basel/4051/otorhinolaryngology/hno-praxis-strub-dr-med-kaspar-strub-iW7QjgIBo6L-RWobVDCqaw
Dr. med. vet. Hofer Gabriel,"Allmendstrasse 6, 3600 Thun",3600,Thun,tel:+41332222254,https://www.local.ch/en/d/thun/3600/vet/dr-med-vet-hofer-gabriel-P7uLLT2_16ykvQVjVC78yw
HTC Zahnklinik,"Lohstampfestrasse 11, 8274 Tägerwilen",8274,Tägerwilen,tel:+41716667202,https://www.local.ch/en/d/taegerwilen/8274/dentist/htc-zahnklinik-FvWYp14QaLgIhW-CkHa18Q
Institut de Médecine Dentaire et de Stomatologie,"Route des Tilles 2C, 1847 Rennaz",1847,Rennaz,tel:+41244680210,https://www.local.ch/en/d/rennaz/1847/dentist/institut-de-medecine-dentaire-et-de-stomatologie-93663xPim37lSditHGNdhw
IZZ Immunologie-Zentrum Zürich,"Walchestrasse 11, 8006 Zürich",8006,Zürich,tel:+41444341000,https://www.local.ch/en/d/zuerich/8006/allergology-and-clinical-immunology/izz-immunologie-zentrum-zuerich-ga4UgJx7odwlavahfNUDtQ
Kieferorthopädie Cityhaus,"Churerstrasse 43, 8808 Pfäffikon SZ",8808,SZ,tel:+41554202520,https://www.local.ch/en/d/pfaeffikon-sz/8808/dentist/kieferorthopaedie-cityhaus-HOySSdTALGAjOBFsaSvnpA
Kinderarztpraxis Kriens,"Gallusstrasse 2, 6010 Kriens",6010,Kriens,tel:+41413207721,https://www.local.ch/en/d/kriens/6010/paediatrics/kinderarztpraxis-kriens--1w8DdTLnyzfySNsCL5hzQ
Kleintierklinik Oberstrass AG,"Spyristrasse 8, 8044 Zürich",8044,Zürich,tel:+41443615511,https://www.local.ch/en/d/zuerich/8044/vet/kleintierklinik-oberstrass-ag-VpCbRIe4bGHUOuWYzzCDwQ
Kleintierpraxis Dr. med. vet. Suppiger D.,"Einsiedlerstrasse 400, 8810 Horgen",8810,Horgen,tel:+41447253434,https://www.local.ch/en/d/horgen/8810/vet/kleintierpraxis-dr-med-vet-suppiger-d-jaVWSX3dwbRSSfc1I-ZfQQ
Kleintierpraxis Drei Höfe,"Kantonsstrasse 54, 8863 Buttikon SZ",8863,SZ,tel:+41554641141,https://www.local.ch/en/d/buttikon-sz/8863/animal-clinic/kleintierpraxis-drei-hoefe-iLsXGaCxcG_LGjH0j6JVLA
Kleintierpraxis Eberli,"Eichenweg 4, 6280 Hochdorf",6280,Hochdorf,tel:+41419103788,https://www.local.ch/en/d/hochdorf/6280/vet/kleintierpraxis-eberli--S02zTXYYeuhaHzBx11-AA
Kleintierpraxis Im Gewerbezentrum Zollikon Gmbh,"Dachslerenstrasse 11, 8702 Zollikon",8702,Zollikon,tel:+41443913939,https://www.local.ch/en/d/zollikon/8702/vet/kleintierpraxis-im-gewerbezentrum-zollikon-gmbh-BRcj7OUqq2EAP-CuAm1new
Kleintierpraxis Lyssbach GmbH,"Fabrikstrasse 23, 3250 Lyss",3250,Lyss,tel:+41323851515,https://www.local.ch/en/d/lyss/3250/vet/kleintierpraxis-lyssbach-gmbh-NjflotvMbxyvpWk-VUty0w
Dr. med. vet. Kleintierpraxis Stadler Thomas,"Giessenstrasse 46, 6460 Altdorf UR",6460,UR,tel:+41418708444,https://www.local.ch/en/d/altdorf-ur/6460/vet/dr-med-vet-kleintierpraxis-stadler-thomas-Gkps_rPrLKLI9iuL2zf3Vw
Kleintierpraxis Wydenhof,"Alpenstrasse 3, 6010 Kriens",6010,Kriens,tel:+41413109922,https://www.local.ch/en/d/kriens/6010/vet/kleintierpraxis-wydenhof-pilXx95F701mFakXGV59Ww
Dr. med. dent. Klossner Marie-Claude,"Neuengasse 43, 3011 Bern",3011,Bern,tel:+41313111621,https://www.local.ch/en/d/bern/3011/dentist/dr-med-dent-klossner-marie-claude-iI0hObZ1trvUVHUvzJDMrA
Dr. med. Kolodjaschna Julia,"Roseneggweg 10, 8866 Ziegelbrücke",8866,Ziegelbrücke,tel:+41556174030,https://www.local.ch/en/d/ziegelbruecke/8866/eye-center/dr-med-kolodjaschna-julia-EX9pUixAcgvx7dDf91qJrw
Dr. med. Levy Francis,"Löwenstrasse 42, 8001 Zürich",8001,Zürich,tel:+41447161016,https://www.local.ch/en/d/zuerich/8001/allergology-and-clinical-immunology/dr-med-levy-francis-BCebiMHyV6acx_wl2npRGQ
Ludibrium Puppenklinik/s'Lädeli BB,"Hauptstrasse 12, 4133 Pratteln",4133,Pratteln,tel:+41618218830,https://www.local.ch/en/d/pratteln/4133/doll-hospital/ludibrium-puppenklinik-s-laedeli-bb-SiY24R_OysKX39xWOuJilQ
Lützow Veronika,"Rathausstrasse 17, 8570 Weinfelden",8570,Weinfelden,tel:+41715080650,https://www.local.ch/en/d/weinfelden/8570/otorhinolaryngology/luetzow-veronika-mv4tMWwxEPEv-reGeKX-ew
Lux Augenzentrum,"Thurgauerstrasse 105, 8152 Glattpark (Opfikon)",8152,(Opfikon),tel:+41448292287,https://www.local.ch/en/d/glattpark-opfikon/8152/eye-center/lux-augenzentrum-Fi50nMCWfbjC6AGnv0KHEg
Medical Consulting Center Srl,"Via Marconi 2, 22061 Campione d'Italia",22061,d'Italia,tel:+41916494654,https://www.local.ch/en/d/campione-d-italia/22061/dental-clinic/medical-consulting-center-srl-dP9lUtEKRNZTZmIBb0KWgg
Dr. med. Miele Giuseppe,"Seestrasse 129, 8810 Horgen",8810,Horgen,tel:+41447703131,https://www.local.ch/en/d/horgen/8810/ophthalmology/dr-med-miele-giuseppe-kl-Y79yK6MyfzWnelaIIbQ
naef ortho,"Gartenweg 12, 4310 Rheinfelden",4310,Rheinfelden,tel:+41618311168,https://www.local.ch/en/d/rheinfelden/4310/orthodontics/naef-ortho-GwUrla9aCgLfzsI71ATjLg
NBB Sanitaires SA - Clinique de la Baignoire,"Route de Veyrier 146A, 1234 Vessy",1234,Vessy,tel:+41227844896,https://www.local.ch/en/d/vessy/1234/bathroom-renovation/nbb-sanitaires-sa-clinique-de-la-baignoire-DdcW9lN5l5CyR-kK70NlQQ
Dr. med. univ. Neugebauer Zuzana,"Seefeldstrasse 66, 8008 Zürich",8008,Zürich,tel:+41443830770,https://www.local.ch/en/d/zuerich/8008/ophthalmology/dr-med-univ-neugebauer-zuzana-9D48r03mab6vkeVzEKBRKw
neuhaus.tierärzte.team,"Herrenweg 33, 4500 Solothurn",4500,Solothurn,tel:+41326229922,https://www.local.ch/en/d/solothurn/4500/vet/neuhaus-tieraerzte-team-loMdWanA8KLpo9Q29CJy0g
ocM Dentaire SA,"Rue des Mille-Boilles 2, 2000 Neuchâtel",2000,Neuchâtel,tel:+41327301200,https://www.local.ch/en/d/neuchatel/2000/dental-clinic/ocm-dentaire-sa-6fI1rlA2WUsFPnZo2bZ30A
Odental,"Chemin de la Prairie 5C, 1007 Lausanne",1007,Lausanne,tel:+41216247620,https://www.local.ch/en/d/lausanne/1007/dentist/odental-drKmowKVKDZ357SqxQiCqQ
OP Zentrum Schaffhausen,"Bachstrasse 38, 8200 Schaffhausen",8200,Schaffhausen,tel:+41526247632,https://www.local.ch/en/d/schaffhausen/8200/ophthalmic-surgery/op-zentrum-schaffhausen-qvYuuzbYYs5a46gQd1iZ2g
Ophtalvision Titzé SA,"Rue de Lausanne 2, 1950 Sion",1950,Sion,tel:+41273232001,https://www.local.ch/en/d/sion/1950/ophthalmology/ophtalvision-titze-sa-mfRInPtGzskWzLO_RDqo_A
Dr méd. Oppliger Roland,"Avenue Viollier 8, 1260 Nyon",1260,Nyon,tel:+41223617300,https://www.local.ch/en/d/nyon/1260/allergology-and-clinical-immunology/dr-med-oppliger-roland-u4ie9a5E5ra73ih361USsA
Orthodontie Lancy,"Route de Chancy 59D, 1213 Petit-Lancy",1213,Petit-Lancy,tel:+41228700222,https://www.local.ch/en/d/petit-lancy/1213/orthodontics/orthodontie-lancy-xh4USENJr5qvaCzg4Z7mLg
Pallas Klinik Olten,"Louis-Giroud-Strasse 20, 4600 Olten",4600,Olten,tel:+41583350000,https://www.local.ch/en/d/olten/4600/eye-center/pallas-klinik-olten-oIITe2YLtdS6nzA2clxzDQ
Pferdeklinik Moosweid AG,"Moosweidstrasse 7, 8912 Obfelden",8912,Obfelden,tel:+41447600050,https://www.local.ch/en/d/obfelden/8912/animal-clinic/pferdeklinik-moosweid-ag-rBGO_RzjiqBAEU_hTFREbg
Pferdeklinik Thurland,"Flawilerstrasse 35, 9244 Niederuzwil",9244,Niederuzwil,tel:+41794817560,https://www.local.ch/en/d/niederuzwil/9244/animal-clinic/pferdeklinik-thurland-MH_KsmoDxDZi_RkJqJlaBQ
PLAZA Kliniken,"Oberlandstrasse 100, 8610 Uster",8610,Uster,tel:+41449404949,https://www.local.ch/en/d/uster/8610/laser-medical-treatment/plaza-kliniken-A7Mu0jPDQ6rwLbM9p8alrw
Praxis Heiniger,"Mädergutstrasse 5, 3018 Bern",3018,Bern,tel:+41319812243,https://www.local.ch/en/d/bern/3018/dentist/praxis-heiniger-5QoEG2n0kO5NZiL6reWZLg
Praxis Ott Zahnärzte,"Hauptstrasse 19, 9030 Abtwil SG",9030,SG,tel:+41713114411,https://www.local.ch/en/d/abtwil-sg/9030/dentist/praxis-ott-zahnaerzte-SAkocWtkdqPGlwAwz0tkpQ
PyanaVet AG,"Beniwil 24, 1715 Alterswil FR",1715,FR,tel:+41265052080,https://www.local.ch/en/d/alterswil-fr/1715/vet/pyanavet-ag-ul8FpHqGMQ5ZauqXO5oRSw
RB SWISS DENTAL SA,"Via Luigi Lavizzari 10B, 6600 Locarno",6600,Locarno,tel:+41917520232,https://www.local.ch/en/d/locarno/6600/dentist/rb-swiss-dental-sa-ecX3nQo7WPE51H2RiyUQcA
Res'Os : bilan osseux et composition corporelle. Clinique générale Ste Anne,"Rue Hans-Geiler 6, 1700 Fribourg",1700,Fribourg,tel:+41269121470,https://www.local.ch/en/d/fribourg/1700/rheumatology/res-os-bilan-osseux-et-composition-corporelle-clinique-generale-ste-anne-ZqX50wpidoosxErlXyDVuw
Rhône Dental Clinic,"Rue du Rhône 29, 1204 Genève",1204,Genève,tel:+41223105077,https://www.local.ch/en/d/geneve/1204/dental-clinic/rhone-dental-clinic-dKFQVM35-NOzL338kLDp_A
Dr. med. Riedel Ingrid B.,"Sonnhaldenstrasse 17, 8032 Zürich",8032,Zürich,tel:+41432683368,https://www.local.ch/en/d/zuerich/8032/naturopathy/dr-med-riedel-ingrid-b-GOHwvpZPRLuYxQ0Bl-Exig
Dr. med. Ronzani Marina,"Bachstrasse 38, 8200 Schaffhausen",8200,Schaffhausen,tel:+41526247632,https://www.local.ch/en/d/schaffhausen/8200/ophthalmology/dr-med-ronzani-marina-VrgCArsa1QAgKqB5xgcmMw
Rupp Katharina,"Lagerhausstrasse 10, 8400 Winterthur",8400,Winterthur,tel:+41522133800,https://www.local.ch/en/d/winterthur/8400/ophthalmology/rupp-katharina-BH2C03drB4PD-d1Rj2Nwbw
Dr. med. dent. Salie Sadrudin,"Gurtengasse 3, 3011 Bern",3011,Bern,tel:+41313116950,https://www.local.ch/en/d/bern/3011/dentist/dr-med-dent-salie-sadrudin-f4V0zCPgC3sbEBPrUxotvQ
Sanatorium Kilchberg AG,"Selnaustrasse 6, 8001 Zürich",8001,Zürich,tel:+41447163838,https://www.local.ch/en/d/zuerich/8001/psychiatry-and-psychotherapy/sanatorium-kilchberg-ag-kzJfal14l_TjRreN65a5BQ
Sanft Zahnmedizin & Implantologie,"Baarerstrasse 50, 6300 Zug",6300,Zug,tel:+41415108822,https://www.local.ch/en/d/zug/6300/dentist/sanft-zahnmedizin-implantologie-mHs2PPuFXB8m7VvGbad4oQ
Prof. Dr. med. Schmid Stephan,"Toblerstrasse 51, 8044 Zürich",8044,Zürich,tel:+41432682900,https://www.local.ch/en/d/zuerich/8044/otorhinolaryngology/prof-dr-med-schmid-stephan-_F5j_3OkEDIFAeQmQV97ag
Seedent Ihre Zahnarztpraxis,"Oberer Garten 1, 8598 Bottighofen",8598,Bottighofen,tel:+41716881800,https://www.local.ch/en/d/bottighofen/8598/dentist/seedent-ihre-zahnarztpraxis-9ympRgP7TCtj7HtI42r90A
Seewadel - Zentrum für Gesundheit und Alter,"Obere Seewadelstrasse 12, 8910 Affoltern am Albis",8910,Albis,tel:+41433227474,https://www.local.ch/en/d/affoltern-am-albis/8910/home/seewadel-zentrum-fuer-gesundheit-und-alter-ummXbch0blOG8UzIRGC9ng
Dr Sierro Vincent,"Avenue Saint-François 2, 1950 Sion",1950,Sion,tel:+41273236066,https://www.local.ch/en/d/sion/1950/dentist/dr-sierro-vincent-_g1aA8mzycEZrs9I6z-4rA
Dr. med. dent. Sigrist Mireille,"Pilatusstrasse 34, 6003 Luzern",6003,Luzern,tel:+41412109883,https://www.local.ch/en/d/luzern/6003/dentist/dr-med-dent-sigrist-mireille-1QOXihiGAH4mpht_dyR3AA
Silvretta Tierärzte AG,"Doggilochstrasse 29, 7250 Klosters",7250,Klosters,tel:+41814223264,https://www.local.ch/en/d/klosters/7250/vet/silvretta-tieraerzte-ag-tJ1tDJEfybLLENv_sqok_g
Stiller Ann-Christin,"Bachstrasse 38, 8200 Schaffhausen",8200,Schaffhausen,tel:+41526247632,https://www.local.ch/en/d/schaffhausen/8200/ophthalmology/stiller-ann-christin-V0D1jFDVaC90X8VzT7ypyA
Studio dentistico Dr. Gilles Nespeca,"Via Giuseppe Motta 43, 6850 Mendrisio",6850,Mendrisio,tel:+41916467356,https://www.local.ch/en/d/mendrisio/6850/dentist/studio-dentistico-dr-gilles-nespeca-1Xf9JrXhzeU957OFD_orvA
Dr. med. Stuker Nadia,"Lagerhausstrasse 10, 8400 Winterthur",8400,Winterthur,tel:+41522133800,https://www.local.ch/en/d/winterthur/8400/ophthalmology/dr-med-stuker-nadia-HcAlphAFhBovxJ11FJkPYw
Swiss Eye Clinic,"Dufourstrasse 47, 8008 Zürich",8008,Zürich,tel:+41449230404,https://www.local.ch/en/d/zuerich/8008/ophthalmic-surgery/swiss-eye-clinic-_ThroCWJZVMccuzVvNPTHA
PD Dr. med. Tandogan Tamer,"Louis-Giroud-Strasse 26, 4600 Olten",4600,Olten,tel:+41583350000,https://www.local.ch/en/d/olten/4600/ophthalmology/pd-dr-med-tandogan-tamer-_PfDLM-fZ1mFUNvw4JE5MQ
TIERARZT KILCHBERG,"Dorfstrasse 143, 8802 Kilchberg ZH",8802,ZH,tel:+41444445050,https://www.local.ch/en/d/kilchberg-zh/8802/vet/tierarzt-kilchberg-LrOnhcVFn3hIrp1zj8WMpA
Tierärzte Team Aurora AG,"Russikerstrasse 27, 8320 Fehraltorf",8320,Fehraltorf,tel:+41449543040,https://www.local.ch/en/d/fehraltorf/8320/vet/tieraerzte-team-aurora-ag-UM3mJPavaXU9jyIDehNapw
Tierarztpraxis Lindenacker GmbH,"Lindenackerstrasse 1A, 8360 Eschlikon TG",8360,TG,tel:+41719711515,https://www.local.ch/en/d/eschlikon-tg/8360/vet/tierarztpraxis-lindenacker-gmbh-nPFZfeVdw54cTbTZ1_A-CA
Tierarztpraxis Weber,"Sandgasse 5, 3263 Büetigen",3263,Büetigen,tel:+41323844284,https://www.local.ch/en/d/bueetigen/3263/vet/tierarztpraxis-weber-WFiUfIsYKrk6OD4tRAkrpw
Tierklinik am Kreis AG,"Zaunweg 11, 8754 Netstal",8754,Netstal,tel:+41556468686,https://www.local.ch/en/d/netstal/8754/vet/tierklinik-am-kreis-ag-x4-ptlFAwv1I6L8JZ_oLoA
Tierklinik Rossweid,"Rossweidstrasse 1, 8044 Gockhausen",8044,Gockhausen,tel:+41448207110,https://www.local.ch/en/d/gockhausen/8044/animal-clinic/tierklinik-rossweid-WwOAGgr4P9SQpi5cWTxKjA
Tiermedizin & Akupunktur,"Dorfstrasse 11, 4206 Seewen SO",4206,SO,tel:+41792683607,https://www.local.ch/en/d/seewen-so/4206/vet/tiermedizin-akupunktur-9m1si2zmICfRDrsP8johMw
Toppharm Limmatplatz Apotheke,"Limmatstrasse 119, 8005 Zürich",8005,Zürich,tel:+41433666020,https://www.local.ch/en/d/zuerich/8005/pharmacy/toppharm-limmatplatz-apotheke-hfKoN56tJW7gDJIEhLl78g
vetderm.ch - Dermatologie und Allergologie für Tiere,"Rothusstrasse 2, 6331 Hünenberg",6331,Hünenberg,tel:+41417808080,https://www.local.ch/en/d/huenenberg/6331/vet/vetderm-ch-dermatologie-und-allergologie-fuer-tiere-bhyERnxmPsJsR8seuNLr6w
VetoAdom Sarl,"Route des Jeunes 41A, 1227 Carouge GE",1227,GE,tel:+41225017717,https://www.local.ch/en/d/carouge-ge/1227/veterinary-emergency-service/vetoadom-sarl-1kUDrbKTr9ZXABUtjQP-Wg
Vinci Dental Concept SA,"Rue Simon-Durand 7, 1227 Les Acacias",1227,Acacias,tel:+41227938180,https://www.local.ch/en/d/les-acacias/1227/dental-technial-laboratory/vinci-dental-concept-sa-z68cQqRNk_rLC5u86S5tJQ
White Bex,"Rue Centrale 23A, 1880 Bex",1880,Bex,tel:+41244632363,https://www.local.ch/en/d/bex/1880/dentist/white-bex-vQbCZs-iKvSg-uPMdQWGhg
White Delémont,"Rue de l'Avenir 12, 2800 Delémont",2800,Delémont,tel:+41324221536,https://www.local.ch/en/d/delemont/2800/dental-clinic/white-delemont--iXAK4MW2JFeUrITBGljxA
White Vésenaz,"Route de Thonon 47, 1222 Vésenaz",1222,Vésenaz,tel:+41227523280,https://www.local.ch/en/d/vesenaz/1222/dentist/white-vesenaz-bL8KcX4R59qhKRnDnc1zKA
Wieslander Kieferorthopäde und Kinderzahnmedizin AG,"Thalwiesenstrasse 16, 8302 Kloten",8302,Kloten,tel:+41448049060,https://www.local.ch/en/d/kloten/8302/dental-school/wieslander-kieferorthopaede-und-kinderzahnmedizin-ag-VMLHJ8ZebwarRlwlqzLM-g
Yifan MTC Acupuncture Clinique,"Avenue Léopold-Robert 53, 2300 La Chaux-de-Fonds",2300,Chaux-de-Fonds,tel:+41329138888,https://www.local.ch/en/d/la-chaux-de-fonds/2300/acupuncture-not-included-in-category-doctors/yifan-mtc-acupuncture-clinique-MyIvSpjIU2zHkgypsU4JTw
YOUSEEBÄRN AG,"Marktgasse 32, 3011 Bern",3011,Bern,,https://www.local.ch/en/d/bern/3011/eye-center/youseebaern-ag-V-b2lKa9DmCa8snckJQGxg
Zahnärzte Bern | swiss smile,"Neuengasse 43, 3011 Bern",3011,Bern,tel:+41315608151,https://www.local.ch/en/d/bern/3011/dental-clinic/zahnaerzte-bern-swiss-smile--XZ-A97kXKstGgTbFtbjVg
ZahnärzteTeam Ort,"Grabengasse 14, 8180 Bülach",8180,Bülach,tel:+41448601340,https://www.local.ch/en/d/buelach/8180/dentist/zahnaerzteteam-ort-WVdxzE9p7S8-bD5Oo8EDXQ
ZahnärzteTeam Ort,"Zugerstrasse 21, 8816 Hirzel",8816,Hirzel,tel:+41447299928,https://www.local.ch/en/d/hirzel/8816/dentist/zahnaerzteteam-ort-YZpa5N332X2GMQlBJ0brwQ
Zahnarztpraxis med. dent. Andreas Loboda,"Alte Bahnhofstrasse 3, 9100 Herisau",9100,Herisau,tel:+41713511069,https://www.local.ch/en/d/herisau/9100/dentist/zahnarztpraxis-med-dent-andreas-loboda-l6w7_JNe8O68B6Qu3hhUvg
Zahnarztpraxis Schifflände,"Tanzgässlein 2, 4051 Basel",4051,Basel,tel:+41612613545,https://www.local.ch/en/d/basel/4051/dentist/zahnarztpraxis-schifflaende-3-_k7n_dKevBpHt24BmOPg
Zahnarztpraxis Winkler,"Dollikerweg 16, 8706 Meilen",8706,Meilen,tel:+41449230800,https://www.local.ch/en/d/meilen/8706/dentist/zahnarztpraxis-winkler-dFb2B8LDtsUcLTWf0mHAfw
Zahnbox50 GmbH,"Bahnhofstrasse 94, 5000 Aarau",5000,Aarau,tel:+41625085821,https://www.local.ch/en/d/aarau/5000/dentist/zahnbox50-gmbh-QGPRvrFyk0MldUAL6Haw2Q
Zahnexperten Ungarn,"Lindenstrasse 4, 8600 Dübendorf",8600,Dübendorf,tel:+41448208800,https://www.local.ch/en/d/duebendorf/8600/dentist/zahnexperten-ungarn-i71s6YWNBwnajuz5qUGmFw
ZZG AG,"Gartenstrasse 33, 8002 Zürich",8002,Zürich,tel:+41442013062,https://www.local.ch/en/d/zuerich/8002/dental-clinic/zzg-ag-hPU7NH2sfe497zjMPaWYtg
Clinic Les Alpes SA,"Route de Sonloup 37, 1833 Les Avants",1833,Avants,tel:+41583605500,https://www.local.ch/en/d/les-avants/1833/private-clinic/clinic-les-alpes-sa-5J8KgQXbr1x59pWAbCJ3SQ
Forel Klinik Tagesklinik,"Sihlquai 255, 8005 Zürich",8005,Zürich,tel:+41442775600,https://www.local.ch/en/d/zuerich/8005/day-clinic/forel-klinik-tagesklinik-GhTpmOjt-fwqG80QTC2IBA
Hautzentrum Zürich AG,"Schaffhauserstrasse 355, 8050 Zürich",8050,Zürich,tel:+41443188899,https://www.local.ch/en/d/zuerich/8050/dermatology-and-venereology/hautzentrum-zuerich-ag--stZW4sACcrYIOzNDd5Fiw
Dr. med. dent. Kyburz Michael,"Forchstrasse 319, 8008 Zürich",8008,Zürich,tel:+41443815560,https://www.local.ch/en/d/zuerich/8008/dentist/dr-med-dent-kyburz-michael-bWn_Mn4WI4X-wSaiNuvZuw
MV SANTE Clinique Champel SA,"Avenue de Champel 42, 1206 Genève",1206,Genève,tel:+41228393434,https://www.local.ch/en/d/geneve/1206/health-care-center/mv-sante-clinique-champel-sa-v0KilTf6eXGAIrM4_IcvlQ
MV SANTE Vision SA,"Avenue de Rhodanie 70, 1007 Lausanne",1007,Lausanne,tel:+41216131030,https://www.local.ch/en/d/lausanne/1007/health-care-center/mv-sante-vision-sa-wBdA5z8UY-mIIpFl1kRlTg
Kleintierpraxis Huobmatt,"Huobmattstrasse 7, 6045 Meggen",6045,Meggen,tel:+41413773210,https://www.local.ch/en/d/meggen/6045/vet/kleintierpraxis-huobmatt-bskJZvmsf-OVamX2m0Ktyw
Bleker Martin,"Hofstettenstrasse 15E, 3600 Thun",3600,Thun,tel:+41332233533,https://www.local.ch/en/d/thun/3600/laser-medical-treatment/bleker-martin-eOujq8tLkES2AasSEuonjg
Centre Dentaire B1,"Rue de la Toula 20, 1630 Bulle",1630,Bulle,tel:+41324937582,https://www.local.ch/en/d/bulle/1630/dental-clinic/centre-dentaire-b1-37pwGK3lnaAD-ehMgC3JdA
Dr. med. dent. Gilomen Tobias,"Kronenstrasse 9, 8712 Stäfa",8712,Stäfa,tel:+41449264222,https://www.local.ch/en/d/staefa/8712/dentist/dr-med-dent-gilomen-tobias-I_FZLfzc5sphE7Rse3FFUw
Kleintierpraxis Rhenus,"Rietstrasse 28, 8260 Stein am Rhein",8260,Rhein,tel:+41527411400,https://www.local.ch/en/d/stein-am-rhein/8260/vet/kleintierpraxis-rhenus-h498XzZ3gVGdI2hz6xYIOw
TIERKLINIK MITTELLAND AG,"Kieferstrasse 2, 4665 Oftringen",4665,Oftringen,tel:+41627897070,https://www.local.ch/en/d/oftringen/4665/vet/tierklinik-mittelland-ag-Q0DW9Y8pi_wkZgT0HzFy9Q
Bengtson Zahnmedizin AG,"Hauptstrasse 74, 9042 Speicher",9042,Speicher,tel:+41713442266,https://www.local.ch/en/d/speicher/9042/dentist/bengtson-zahnmedizin-ag-Mw_fywTX3_Lu-wiB6pqoug
Dr. med. Hochreutener Helen,"Bahnhofstrasse 29, 3800 Interlaken",3800,Interlaken,tel:+41338232333,https://www.local.ch/en/d/interlaken/3800/paediatrics/dr-med-hochreutener-helen-Dg-VNu1mAAxIb7IypPvs9Q
Michel Gruppe AG,3860 Schattenhalb,3860,Schattenhalb,tel:+41339728200,https://www.local.ch/en/d/schattenhalb/3860/private-clinic/michel-gruppe-ag-1gJAqS9IwAlQc5uEes7Cnw
"ACACIA CENTRO VETERINARIO, Paradiso","Via San Salvatore 4, 6900 Paradiso",6900,Paradiso,tel:+41919948332,https://www.local.ch/en/d/paradiso/6900/vet/acacia-centro-veterinario-paradiso-mhgcDd07VrxinhxhZHXiXQ
AniCura Tierklinik Thun AG,"Burgerstrasse 11, 3600 Thun",3600,Thun,tel:+41332224477,https://www.local.ch/en/d/thun/3600/animal-clinic/anicura-tierklinik-thun-ag-L4lddZUcKWw8i1hxfdmLVg
AugenCentrum Münsingen,"Bahnhofplatz 1A, 3110 Münsingen",3110,Münsingen,tel:+41317215833,https://www.local.ch/en/d/muensingen/3110/eye-center/augencentrum-muensingen-kETfIEdXreC6y6wLHiN6Uw
Augentreffpunkt Dr. med. Sanchez Lasa Enrique,"Badenerstrasse 530, 8048 Zürich",8048,Zürich,tel:+41433363800,https://www.local.ch/en/d/zuerich/8048/ophthalmology/augentreffpunkt-dr-med-sanchez-lasa-enrique-LtlZwj8CT75qHuNs3jOcQQ
Augenzentrum Bahnhof Basel AG,"Centralbahnstrasse 16, 4051 Basel",4051,Basel,tel:+41612702040,https://www.local.ch/en/d/basel/4051/eye-center/augenzentrum-bahnhof-basel-ag-JYPr4v1f_Ali0ddLOXZCMA
Augenzentrum Frauenfeld AG,"Oberstadtstrasse 4, 8500 Frauenfeld",8500,Frauenfeld,tel:+41527202022,https://www.local.ch/en/d/frauenfeld/8500/eye-center/augenzentrum-frauenfeld-ag--v0-h285t9QwYsSlUaGMtA
Augenzentrum Riehen,"Rauracherstrasse 33, 4125 Riehen",4125,Riehen,tel:+41616016066,https://www.local.ch/en/d/riehen/4125/eye-center/augenzentrum-riehen-dsEx9JdnNFliN0zDmKseeA
Augenzentrum Wasserturm,"Wasserturmplatz 3, 4410 Liestal",4410,Liestal,tel:+41619220202,https://www.local.ch/en/d/liestal/4410/eye-center/augenzentrum-wasserturm-SQbed9zp3W5spk-jT3Eb0Q
Basler Puppen- und Bärenklinik,"Reichensteinerstrasse 20, 4053 Basel",4053,Basel,tel:+41612712063,https://www.local.ch/en/d/basel/4053/doll-hospital/basler-puppen-und-baerenklinik-HcsvePuNwGUuaIPAoQN8PA
